Mmwrweek_end,Level,State,Tests,Detections,Percent_pos,Subtype,Pathogen,Posted,Tests_3wma,Detections_5wma,Percent_Pos_3wma
08/27/2022 12:00:00 AM,Region 7,,1108,34,3.07,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,,,1.81,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,,,0.18,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,,,0.54,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,,,0.54,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,4959,98,1.98,,RSV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,1211,389,32.12,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 7,,11650,2010,17.25,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,638,13,2.04,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,*,*,0.16,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.16,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,636,0,0.00,,HMPV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,636,11,1.73,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.00,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.00,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,1.10,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,,,0.63,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,1805,12,0.66,,RSV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,636,195,30.66,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 8,,18383,1507,8.20,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,1666,28,1.68,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,*,*,0.07,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.07,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.00,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,1676,9,0.54,,HMPV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,1676,28,1.67,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.18,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.18,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.95,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,,,0.36,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,6665,156,2.34,,RSV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,1678,469,27.95,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
08/27/2022 12:00:00 AM,Region 9,,20932,1661,7.94,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,16823,553,3.29,Combined Type,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.04,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,16068,69,0.43,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.04,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.29,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.05,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,17260,113,0.65,Combined Type,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,17590,473,2.69,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,1.21,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.26,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.51,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,,,0.72,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,48603,1961,4.03,Combined Type,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,17262,5477,31.73,Combined Type,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,National,,228546,25127,10.99,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,499,18,3.61,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,149,0,0.00,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.00,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,*,*,0.80,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,495,17,3.43,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,1.21,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.20,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,0.20,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,,,1.82,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,1993,69,3.46,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,504,71,14.09,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 1,,21708,1839,8.47,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,810,24,2.96,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,*,*,0.27,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.27,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,*,*,0.49,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,809,10,1.24,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.25,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.12,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.49,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,,,0.37,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,2568,63,2.45,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,810,166,20.49,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 10,,15252,1275,8.36,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,2059,66,3.21,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.05,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,1911,8,0.42,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.05,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.16,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.16,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,2036,6,0.29,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,2060,59,2.86,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,1.07,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.19,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,0.49,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,,,1.12,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,4796,79,1.65,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,1912,288,15.06,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 2,,11237,894,7.96,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1151,34,2.95,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1166,5,0.43,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.09,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.17,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.17,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1101,14,1.27,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1101,23,2.09,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.27,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.18,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,1.00,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,,,0.64,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1735,131,7.55,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,1101,268,24.34,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 3,,11410,1182,10.36,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,2261,99,4.38,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,2275,10,0.44,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.40,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.04,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,2294,30,1.31,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,2276,67,2.94,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,1.63,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.35,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.40,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,,,0.57,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,6308,483,7.66,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,2288,638,27.88,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 4,,21212,3194,15.06,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,2516,46,1.83,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.07,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,2976,9,0.30,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.20,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.03,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,3008,11,0.37,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,3414,69,2.02,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,1.08,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.21,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.32,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,,,0.41,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,9576,366,3.82,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,3000,781,26.03,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 5,,68059,8067,11.85,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,3830,184,4.80,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.12,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,3295,25,0.76,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.09,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.55,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,3804,26,0.68,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,3811,112,2.94,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,1.57,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.24,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.34,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,,,0.79,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,7189,404,5.62,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,3830,1776,46.37,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 6,,30592,3745,12.24,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,1388,36,2.59,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,1386,6,0.43,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.07,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.36,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,1400,9,0.64,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,1317,54,4.10,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,2.96,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.46,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.30,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,,,0.38,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,5927,144,2.43,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,1502,648,43.14,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 7,,13064,2302,17.62,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,645,8,1.24,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,*,*,0.16,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.00,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.16,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,643,0,0.00,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,643,17,2.64,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.62,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.16,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,0.78,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,,,1.09,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,1765,19,1.08,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,643,215,33.44,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 8,,18165,1378,7.59,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,1664,38,2.28,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,*,*,0.19,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.06,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.13,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,1664,9,0.54,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,1664,45,2.70,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.12,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.36,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,1.26,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,,,0.96,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,6746,203,3.01,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,1672,626,37.44,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/03/2022 12:00:00 AM,Region 9,,17847,1251,7.01,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,17390,599,3.44,Combined Type,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.07,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,16614,74,0.45,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.05,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.27,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.05,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,17895,165,0.92,Combined Type,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,18968,618,3.26,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,1.78,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.26,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.54,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,,,0.67,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,49131,2521,5.13,Combined Type,RSV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,17906,5623,31.40,Combined Type,RV/EV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,National,,220754,21290,9.64,,SARS-COV-2,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,527,16,3.04,,Adenovirus,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.00,229E,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,140,0,0.00,Combined Type,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.00,HKU1,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.00,NL63,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.00,OC43,HCOV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,526,7,1.33,,HMPV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,523,19,3.63,Combined Type,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.76,PIV 1,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,0.00,PIV 2,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,1.15,PIV 3,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,,,1.72,PIV 4,PIV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,2144,65,3.03,,RSV,09/04/2026 12:00:00 AM,.,.,.
09/10/2022 12:00:00 AM,Region 1,,529,79,14.93,,RV/EV,09/04/2026 12:00:00 AM,.,.,.
